product_key,product_id,product_name,category,subcategory,brand,mrp,standard_cost,standard_margin_pct,price_band,is_perishable,is_active,launch_year
754,754,Appliances Model 938,Home & Kitchen,Appliances,Brand19,11934.0,5275.0,55.8,Premium,0,1,2022
755,755,Fitness Equipment Model 550,Sports,Fitness Equipment,Brand30,16153.0,10450.0,35.31,Premium,0,1,2020
756,756,Dairy Model 296,Grocery,Dairy,Brand41,418.0,247.0,40.91,Budget,1,1,2016
757,757,Mobile Phones Model 816,Electronics,Mobile Phones,Brand29,95449.0,41841.0,56.16,Luxury,0,1,2020
758,758,Outdoor Model 261,Sports,Outdoor,Brand50,22131.0,13780.0,37.73,Premium,0,1,2021
759,759,Men Clothing Model 733,Fashion,Men Clothing,Brand08,13698.0,8630.0,37.0,Premium,0,0,2022
760,760,Cricket Model 956,Sports,Cricket,Brand22,11467.0,5298.0,53.8,Premium,0,1,2017
761,761,Appliances Model 387,Home & Kitchen,Appliances,Brand06,18514.0,11975.0,35.32,Premium,0,1,2017
762,762,Skincare Model 867,Beauty,Skincare,Brand41,789.0,500.0,36.63,Mid-Range,0,1,2020
763,763,Furniture Model 675,Home & Kitchen,Furniture,Brand16,27113.0,17224.0,36.47,Luxury,0,1,2016
764,764,Outdoor Model 864,Sports,Outdoor,Brand31,5147.0,2385.0,53.66,Premium,0,1,2018
765,765,Snacks Model 294,Grocery,Snacks,Brand06,782.0,367.0,53.07,Mid-Range,1,1,2022
766,766,Fragrances Model 476,Beauty,Fragrances,Brand26,4170.0,2309.0,44.63,Mid-Range,0,1,2015
767,767,Snacks Model 239,Grocery,Snacks,Brand49,249.0,157.0,36.95,Budget,1,1,2022
768,768,Bedding Model 785,Home & Kitchen,Bedding,Brand10,19281.0,9759.0,49.39,Premium,0,1,2017
769,769,Bedding Model 256,Home & Kitchen,Bedding,Brand29,15422.0,9868.0,36.01,Premium,0,1,2017
770,770,Cricket Model 468,Sports,Cricket,Brand46,16094.0,7339.0,54.4,Premium,0,1,2021
771,771,Outdoor Model 821,Sports,Outdoor,Brand04,13495.0,7318.0,45.77,Premium,0,1,2018
772,772,Outdoor Model 237,Sports,Outdoor,Brand38,1956.0,873.0,55.37,Mid-Range,0,1,2020
773,773,Outdoor Model 991,Sports,Outdoor,Brand30,26191.0,10806.0,58.74,Luxury,0,1,2018
774,774,Tablets Model 989,Electronics,Tablets,Brand39,91266.0,52501.0,42.47,Luxury,0,1,2017
775,775,Women Clothing Model 983,Fashion,Women Clothing,Brand01,4029.0,2273.0,43.58,Mid-Range,0,1,2020
776,776,Footwear Model 836,Fashion,Footwear,Brand36,5349.0,2691.0,49.69,Premium,0,1,2016
777,777,Fitness Equipment Model 745,Sports,Fitness Equipment,Brand19,25061.0,13009.0,48.09,Luxury,0,1,2016
778,778,Outdoor Model 181,Sports,Outdoor,Brand46,5243.0,2955.0,43.64,Premium,0,1,2019
779,779,Footwear Model 945,Fashion,Footwear,Brand03,8377.0,3678.0,56.09,Premium,0,1,2022
780,780,Appliances Model 897,Home & Kitchen,Appliances,Brand05,18158.0,9485.0,47.76,Premium,0,1,2015
781,781,Tablets Model 743,Electronics,Tablets,Brand18,81832.0,41906.0,48.79,Luxury,0,1,2017
782,782,Dairy Model 934,Grocery,Dairy,Brand01,894.0,522.0,41.61,Mid-Range,1,1,2022
783,783,Cookware Model 752,Home & Kitchen,Cookware,Brand27,38379.0,16541.0,56.9,Luxury,0,1,2020
784,784,Accessories Model 183,Fashion,Accessories,Brand39,11743.0,7008.0,40.32,Premium,0,1,2015
785,785,Bedding Model 495,Home & Kitchen,Bedding,Brand04,5682.0,2331.0,58.98,Premium,0,1,2016
786,786,Football Model 147,Sports,Football,Brand11,20949.0,10861.0,48.16,Premium,0,1,2021
787,787,Outdoor Model 682,Sports,Outdoor,Brand24,14325.0,9302.0,35.06,Premium,0,1,2021
788,788,Dairy Model 490,Grocery,Dairy,Brand05,1342.0,871.0,35.1,Mid-Range,1,1,2015
789,789,Fitness Equipment Model 190,Sports,Fitness Equipment,Brand14,3858.0,2442.0,36.7,Mid-Range,0,0,2021
790,790,Smart TV Model 406,Electronics,Smart TV,Brand42,85530.0,52433.0,38.7,Luxury,0,1,2017
791,791,Appliances Model 926,Home & Kitchen,Appliances,Brand25,19962.0,12423.0,37.77,Premium,0,1,2017
792,792,Football Model 405,Sports,Football,Brand10,15859.0,10039.0,36.7,Premium,0,1,2020
793,793,Staples Model 163,Grocery,Staples,Brand44,462.0,206.0,55.41,Budget,1,1,2018
794,794,Snacks Model 985,Grocery,Snacks,Brand07,1144.0,595.0,47.99,Mid-Range,1,1,2016
795,795,Laptops Model 349,Electronics,Laptops,Brand17,65600.0,32928.0,49.8,Luxury,0,1,2022
796,796,Footwear Model 361,Fashion,Footwear,Brand10,1847.0,1037.0,43.85,Mid-Range,0,1,2020
797,797,Dairy Model 901,Grocery,Dairy,Brand14,845.0,420.0,50.3,Mid-Range,1,1,2015
798,798,Makeup Model 590,Beauty,Makeup,Brand43,3227.0,2074.0,35.73,Mid-Range,0,1,2016
799,799,Cricket Model 731,Sports,Cricket,Brand39,7168.0,4324.0,39.68,Premium,0,1,2018
800,800,Furniture Model 110,Home & Kitchen,Furniture,Brand11,39523.0,25482.0,35.53,Luxury,0,0,2016
801,801,Fragrances Model 313,Beauty,Fragrances,Brand03,2178.0,922.0,57.67,Mid-Range,0,1,2017
802,802,Football Model 118,Sports,Football,Brand21,17677.0,7923.0,55.18,Premium,0,1,2021
803,803,Men Clothing Model 237,Fashion,Men Clothing,Brand38,4450.0,2784.0,37.44,Mid-Range,0,1,2020
804,804,Accessories Model 305,Fashion,Accessories,Brand38,9194.0,5924.0,35.57,Premium,0,1,2018
805,805,Footwear Model 690,Fashion,Footwear,Brand16,8674.0,3503.0,59.61,Premium,0,1,2016
806,806,Dairy Model 254,Grocery,Dairy,Brand48,337.0,191.0,43.32,Budget,1,1,2021
807,807,Dairy Model 592,Grocery,Dairy,Brand40,1961.0,848.0,56.76,Mid-Range,1,1,2019
808,808,Women Clothing Model 661,Fashion,Women Clothing,Brand28,2302.0,1074.0,53.34,Mid-Range,0,1,2018
809,809,Footwear Model 998,Fashion,Footwear,Brand35,493.0,295.0,40.16,Budget,0,1,2016
810,810,Fragrances Model 324,Beauty,Fragrances,Brand44,4995.0,2670.0,46.55,Mid-Range,0,1,2016
811,811,Fitness Equipment Model 151,Sports,Fitness Equipment,Brand32,19100.0,12230.0,35.97,Premium,0,1,2020
812,812,Furniture Model 109,Home & Kitchen,Furniture,Brand22,24479.0,10732.0,56.16,Premium,0,1,2016
813,813,Appliances Model 125,Home & Kitchen,Appliances,Brand01,33436.0,19441.0,41.86,Luxury,0,1,2016
814,814,Tablets Model 690,Electronics,Tablets,Brand30,72091.0,39877.0,44.69,Luxury,0,1,2018
815,815,Haircare Model 345,Beauty,Haircare,Brand41,3462.0,2010.0,41.94,Mid-Range,0,1,2021
816,816,Appliances Model 366,Home & Kitchen,Appliances,Brand10,26863.0,11268.0,58.05,Luxury,0,1,2016
817,817,Tablets Model 200,Electronics,Tablets,Brand48,16548.0,7886.0,52.34,Premium,0,1,2019
818,818,Football Model 719,Sports,Football,Brand44,18191.0,7920.0,56.46,Premium,0,1,2021
819,819,Beverages Model 824,Grocery,Beverages,Brand38,1463.0,698.0,52.29,Mid-Range,1,1,2015
820,820,Mobile Phones Model 321,Electronics,Mobile Phones,Brand12,44707.0,24858.0,44.4,Luxury,0,1,2018
821,821,Fragrances Model 164,Beauty,Fragrances,Brand39,2378.0,1168.0,50.88,Mid-Range,0,1,2022
822,822,Outdoor Model 462,Sports,Outdoor,Brand35,22364.0,9054.0,59.52,Premium,0,1,2017
823,823,Smart TV Model 133,Electronics,Smart TV,Brand25,13702.0,6014.0,56.11,Premium,0,1,2017
824,824,Cricket Model 608,Sports,Cricket,Brand39,6190.0,2496.0,59.68,Premium,0,1,2021
825,825,Women Clothing Model 401,Fashion,Women Clothing,Brand28,10132.0,6340.0,37.43,Premium,0,1,2019
826,826,Fitness Equipment Model 529,Sports,Fitness Equipment,Brand02,22023.0,13492.0,38.74,Premium,0,1,2022
827,827,Football Model 786,Sports,Football,Brand26,25523.0,11209.0,56.08,Luxury,0,1,2020
828,828,Cricket Model 215,Sports,Cricket,Brand32,15627.0,7106.0,54.53,Premium,0,1,2020
829,829,Fitness Equipment Model 809,Sports,Fitness Equipment,Brand47,17443.0,10744.0,38.41,Premium,0,1,2022
830,830,Bedding Model 827,Home & Kitchen,Bedding,Brand15,41803.0,18159.0,56.56,Luxury,0,1,2015
831,831,Cookware Model 375,Home & Kitchen,Cookware,Brand16,45218.0,28318.0,37.37,Luxury,0,0,2020
832,832,Fitness Equipment Model 733,Sports,Fitness Equipment,Brand12,19701.0,11613.0,41.05,Premium,0,1,2021
833,833,Makeup Model 959,Beauty,Makeup,Brand13,4421.0,2851.0,35.51,Mid-Range,0,1,2020
834,834,Haircare Model 510,Beauty,Haircare,Brand35,4960.0,2161.0,56.43,Mid-Range,0,1,2018
835,835,Bedding Model 757,Home & Kitchen,Bedding,Brand40,22383.0,13623.0,39.14,Premium,0,1,2022
836,836,Headphones Model 805,Electronics,Headphones,Brand40,75432.0,31041.0,58.85,Luxury,0,1,2015
837,837,Football Model 465,Sports,Football,Brand25,26718.0,11050.0,58.64,Luxury,0,1,2016
838,838,Laptops Model 154,Electronics,Laptops,Brand10,49176.0,29004.0,41.02,Luxury,0,1,2020
839,839,Haircare Model 855,Beauty,Haircare,Brand12,136.0,75.0,44.85,Budget,0,1,2021
840,840,Beverages Model 827,Grocery,Beverages,Brand40,987.0,569.0,42.35,Mid-Range,1,1,2020
841,841,Fragrances Model 711,Beauty,Fragrances,Brand06,2727.0,1412.0,48.22,Mid-Range,0,1,2021
842,842,Appliances Model 112,Home & Kitchen,Appliances,Brand40,35780.0,21327.0,40.39,Luxury,0,1,2015
843,843,Bedding Model 159,Home & Kitchen,Bedding,Brand50,35594.0,16162.0,54.59,Luxury,0,1,2021
844,844,Bedding Model 525,Home & Kitchen,Bedding,Brand39,12800.0,5424.0,57.63,Premium,0,1,2018
845,845,Makeup Model 937,Beauty,Makeup,Brand13,1479.0,925.0,37.46,Mid-Range,0,1,2018
846,846,Smart TV Model 326,Electronics,Smart TV,Brand30,46434.0,29693.0,36.05,Luxury,0,1,2022
847,847,Fitness Equipment Model 409,Sports,Fitness Equipment,Brand02,9233.0,4273.0,53.72,Premium,0,1,2022
848,848,Cookware Model 525,Home & Kitchen,Cookware,Brand47,43488.0,17835.0,58.99,Luxury,0,1,2020
849,849,Furniture Model 981,Home & Kitchen,Furniture,Brand36,46638.0,24200.0,48.11,Luxury,0,1,2015
850,850,Cricket Model 412,Sports,Cricket,Brand48,17836.0,8522.0,52.22,Premium,0,1,2019
851,851,Appliances Model 262,Home & Kitchen,Appliances,Brand23,10663.0,6122.0,42.59,Premium,0,1,2017
852,852,Snacks Model 409,Grocery,Snacks,Brand43,425.0,242.0,43.06,Budget,1,1,2018
853,853,Cricket Model 893,Sports,Cricket,Brand34,8607.0,4516.0,47.53,Premium,0,1,2020
854,854,Makeup Model 801,Beauty,Makeup,Brand16,4614.0,1934.0,58.08,Mid-Range,0,1,2022
855,855,Bedding Model 854,Home & Kitchen,Bedding,Brand28,48872.0,20063.0,58.95,Luxury,0,0,2017
856,856,Haircare Model 386,Beauty,Haircare,Brand27,2759.0,1302.0,52.81,Mid-Range,0,1,2020
857,857,Cricket Model 914,Sports,Cricket,Brand46,25287.0,15202.0,39.88,Luxury,0,1,2020
858,858,Appliances Model 516,Home & Kitchen,Appliances,Brand45,33582.0,21262.0,36.69,Luxury,0,1,2017
859,859,Cricket Model 931,Sports,Cricket,Brand12,29536.0,18152.0,38.54,Luxury,0,1,2016
860,860,Footwear Model 443,Fashion,Footwear,Brand02,8393.0,3617.0,56.9,Premium,0,1,2015
861,861,Cookware Model 550,Home & Kitchen,Cookware,Brand30,36408.0,14623.0,59.84,Luxury,0,1,2017
862,862,Outdoor Model 275,Sports,Outdoor,Brand26,12435.0,6325.0,49.14,Premium,0,1,2019
863,863,Footwear Model 127,Fashion,Footwear,Brand02,2195.0,1212.0,44.78,Mid-Range,0,1,2021
864,864,Haircare Model 662,Beauty,Haircare,Brand24,654.0,278.0,57.49,Mid-Range,0,1,2016
865,865,Skincare Model 137,Beauty,Skincare,Brand10,2358.0,1156.0,50.98,Mid-Range,0,1,2021
866,866,Cookware Model 238,Home & Kitchen,Cookware,Brand26,26217.0,12781.0,51.25,Luxury,0,1,2021
867,867,Appliances Model 704,Home & Kitchen,Appliances,Brand38,14199.0,8652.0,39.07,Premium,0,1,2016
868,868,Dairy Model 867,Grocery,Dairy,Brand08,1996.0,1055.0,47.14,Mid-Range,1,1,2017
869,869,Cricket Model 264,Sports,Cricket,Brand21,4192.0,1847.0,55.94,Mid-Range,0,1,2020
870,870,Snacks Model 727,Grocery,Snacks,Brand21,516.0,246.0,52.33,Mid-Range,1,1,2018
871,871,Skincare Model 440,Beauty,Skincare,Brand42,615.0,329.0,46.5,Mid-Range,0,0,2019
872,872,Women Clothing Model 147,Fashion,Women Clothing,Brand16,13490.0,7761.0,42.47,Premium,0,1,2015
873,873,Laptops Model 414,Electronics,Laptops,Brand15,72845.0,45758.0,37.18,Luxury,0,1,2019
874,874,Appliances Model 140,Home & Kitchen,Appliances,Brand32,39502.0,23964.0,39.33,Luxury,0,1,2016
875,875,Cookware Model 489,Home & Kitchen,Cookware,Brand21,15943.0,8468.0,46.89,Premium,0,1,2021
876,876,Outdoor Model 983,Sports,Outdoor,Brand34,6992.0,4477.0,35.97,Premium,0,1,2022
877,877,Bedding Model 726,Home & Kitchen,Bedding,Brand17,44209.0,23293.0,47.31,Luxury,0,1,2021
878,878,Makeup Model 926,Beauty,Makeup,Brand36,661.0,421.0,36.31,Mid-Range,0,1,2016
879,879,Fitness Equipment Model 773,Sports,Fitness Equipment,Brand13,18434.0,9286.0,49.63,Premium,0,1,2015
880,880,Headphones Model 788,Electronics,Headphones,Brand33,15018.0,7068.0,52.94,Premium,0,1,2020
881,881,Furniture Model 252,Home & Kitchen,Furniture,Brand46,26488.0,10670.0,59.72,Luxury,0,1,2015
882,882,Staples Model 699,Grocery,Staples,Brand15,1489.0,863.0,42.04,Mid-Range,1,1,2015
883,883,Furniture Model 337,Home & Kitchen,Furniture,Brand20,24630.0,11235.0,54.38,Premium,0,1,2020
884,884,Fitness Equipment Model 705,Sports,Fitness Equipment,Brand41,17433.0,6977.0,59.98,Premium,0,1,2019
885,885,Footwear Model 721,Fashion,Footwear,Brand46,9401.0,4610.0,50.96,Premium,0,1,2018
886,886,Staples Model 255,Grocery,Staples,Brand07,1056.0,512.0,51.52,Mid-Range,1,1,2022
887,887,Fitness Equipment Model 971,Sports,Fitness Equipment,Brand43,6412.0,3590.0,44.01,Premium,0,1,2021
888,888,Laptops Model 219,Electronics,Laptops,Brand09,84190.0,53938.0,35.93,Luxury,0,1,2020
889,889,Footwear Model 744,Fashion,Footwear,Brand48,14192.0,7002.0,50.66,Premium,0,1,2018
890,890,Bedding Model 726,Home & Kitchen,Bedding,Brand09,32228.0,12913.0,59.93,Luxury,0,0,2020
891,891,Laptops Model 847,Electronics,Laptops,Brand08,11539.0,6578.0,42.99,Premium,0,1,2019
892,892,Footwear Model 317,Fashion,Footwear,Brand22,625.0,312.0,50.08,Mid-Range,0,1,2020
893,893,Furniture Model 829,Home & Kitchen,Furniture,Brand14,15265.0,7424.0,51.37,Premium,0,1,2015
894,894,Makeup Model 471,Beauty,Makeup,Brand27,2408.0,1003.0,58.35,Mid-Range,0,1,2020
895,895,Fragrances Model 794,Beauty,Fragrances,Brand24,915.0,394.0,56.94,Mid-Range,0,1,2021
896,896,Laptops Model 467,Electronics,Laptops,Brand29,22313.0,9291.0,58.36,Premium,0,1,2017
897,897,Appliances Model 482,Home & Kitchen,Appliances,Brand16,26006.0,12210.0,53.05,Luxury,0,1,2021
898,898,Haircare Model 688,Beauty,Haircare,Brand37,1304.0,777.0,40.41,Mid-Range,0,1,2022
899,899,Women Clothing Model 111,Fashion,Women Clothing,Brand28,6872.0,4251.0,38.14,Premium,0,1,2016
900,900,Fragrances Model 913,Beauty,Fragrances,Brand12,2294.0,949.0,58.63,Mid-Range,0,0,2018
901,901,Makeup Model 841,Beauty,Makeup,Brand32,4058.0,2595.0,36.05,Mid-Range,0,1,2015
902,902,Beverages Model 868,Grocery,Beverages,Brand50,428.0,198.0,53.74,Budget,1,0,2022
903,903,Fragrances Model 268,Beauty,Fragrances,Brand01,3914.0,2246.0,42.62,Mid-Range,0,0,2022
904,904,Haircare Model 392,Beauty,Haircare,Brand18,3356.0,2104.0,37.31,Mid-Range,0,1,2017
905,905,Staples Model 292,Grocery,Staples,Brand47,712.0,289.0,59.41,Mid-Range,1,1,2022
906,906,Appliances Model 188,Home & Kitchen,Appliances,Brand01,28132.0,15907.0,43.46,Luxury,0,1,2019
907,907,Headphones Model 140,Electronics,Headphones,Brand12,114226.0,71491.0,37.41,Luxury,0,1,2022
908,908,Cookware Model 559,Home & Kitchen,Cookware,Brand36,13590.0,5465.0,59.79,Premium,0,1,2017
909,909,Staples Model 948,Grocery,Staples,Brand15,265.0,127.0,52.08,Budget,1,1,2018
910,910,Bedding Model 512,Home & Kitchen,Bedding,Brand13,30572.0,18295.0,40.16,Luxury,0,1,2020
911,911,Staples Model 367,Grocery,Staples,Brand36,728.0,370.0,49.18,Mid-Range,1,1,2018
912,912,Makeup Model 409,Beauty,Makeup,Brand47,1755.0,1088.0,38.01,Mid-Range,0,1,2022
913,913,Mobile Phones Model 786,Electronics,Mobile Phones,Brand24,55660.0,34572.0,37.89,Luxury,0,1,2019
914,914,Skincare Model 157,Beauty,Skincare,Brand33,939.0,523.0,44.3,Mid-Range,0,1,2016
915,915,Cricket Model 581,Sports,Cricket,Brand29,13757.0,7199.0,47.67,Premium,0,1,2016
916,916,Snacks Model 918,Grocery,Snacks,Brand11,401.0,248.0,38.15,Budget,1,1,2022
917,917,Skincare Model 217,Beauty,Skincare,Brand47,1444.0,922.0,36.15,Mid-Range,0,1,2015
918,918,Fragrances Model 488,Beauty,Fragrances,Brand03,607.0,346.0,43.0,Mid-Range,0,1,2018
919,919,Outdoor Model 694,Sports,Outdoor,Brand46,29223.0,16920.0,42.1,Luxury,0,1,2019
920,920,Bedding Model 779,Home & Kitchen,Bedding,Brand14,9438.0,5901.0,37.48,Premium,0,1,2016
921,921,Snacks Model 861,Grocery,Snacks,Brand13,96.0,62.0,35.42,Budget,1,1,2019
922,922,Tablets Model 510,Electronics,Tablets,Brand17,17638.0,8401.0,52.37,Premium,0,1,2017
923,923,Footwear Model 624,Fashion,Footwear,Brand12,2038.0,1252.0,38.57,Mid-Range,0,1,2016
924,924,Beverages Model 888,Grocery,Beverages,Brand45,574.0,358.0,37.63,Mid-Range,1,1,2016
925,925,Makeup Model 944,Beauty,Makeup,Brand36,1923.0,1243.0,35.36,Mid-Range,0,1,2017
926,926,Fragrances Model 430,Beauty,Fragrances,Brand05,1410.0,911.0,35.39,Mid-Range,0,1,2020
927,927,Mobile Phones Model 593,Electronics,Mobile Phones,Brand27,42447.0,21716.0,48.84,Luxury,0,1,2020
928,928,Appliances Model 836,Home & Kitchen,Appliances,Brand21,12971.0,5670.0,56.29,Premium,0,0,2020
929,929,Staples Model 795,Grocery,Staples,Brand15,323.0,137.0,57.59,Budget,1,1,2022
930,930,Makeup Model 234,Beauty,Makeup,Brand49,1114.0,677.0,39.23,Mid-Range,0,1,2016
931,931,Haircare Model 984,Beauty,Haircare,Brand14,1103.0,541.0,50.95,Mid-Range,0,1,2019
932,932,Mobile Phones Model 800,Electronics,Mobile Phones,Brand50,93179.0,57930.0,37.83,Luxury,0,1,2022
933,933,Bedding Model 715,Home & Kitchen,Bedding,Brand24,22737.0,12039.0,47.05,Premium,0,1,2018
934,934,Men Clothing Model 683,Fashion,Men Clothing,Brand12,6950.0,2823.0,59.38,Premium,0,1,2020
935,935,Footwear Model 827,Fashion,Footwear,Brand07,9669.0,3878.0,59.89,Premium,0,1,2015
936,936,Football Model 410,Sports,Football,Brand21,17380.0,9396.0,45.94,Premium,0,1,2022
937,937,Beverages Model 273,Grocery,Beverages,Brand22,174.0,110.0,36.78,Budget,1,1,2016
938,938,Staples Model 809,Grocery,Staples,Brand25,516.0,245.0,52.52,Mid-Range,1,1,2019
939,939,Outdoor Model 288,Sports,Outdoor,Brand50,18149.0,8874.0,51.1,Premium,0,1,2016
940,940,Cookware Model 191,Home & Kitchen,Cookware,Brand20,44217.0,19716.0,55.41,Luxury,0,1,2017
941,941,Snacks Model 794,Grocery,Snacks,Brand38,752.0,376.0,50.0,Mid-Range,1,1,2017
942,942,Haircare Model 185,Beauty,Haircare,Brand39,412.0,264.0,35.92,Budget,0,1,2019
943,943,Cookware Model 257,Home & Kitchen,Cookware,Brand09,9443.0,3945.0,58.22,Premium,0,1,2016
944,944,Smart TV Model 197,Electronics,Smart TV,Brand06,60372.0,33653.0,44.26,Luxury,0,1,2016
945,945,Makeup Model 259,Beauty,Makeup,Brand36,1233.0,765.0,37.96,Mid-Range,0,0,2022
946,946,Beverages Model 236,Grocery,Beverages,Brand45,1232.0,733.0,40.5,Mid-Range,1,1,2022
947,947,Cricket Model 236,Sports,Cricket,Brand48,17614.0,9761.0,44.58,Premium,0,1,2022
948,948,Bedding Model 251,Home & Kitchen,Bedding,Brand31,26719.0,16429.0,38.51,Luxury,0,1,2017
949,949,Women Clothing Model 925,Fashion,Women Clothing,Brand38,8849.0,4377.0,50.54,Premium,0,1,2015
950,950,Bedding Model 764,Home & Kitchen,Bedding,Brand23,23377.0,13149.0,43.75,Premium,0,1,2019
951,951,Furniture Model 376,Home & Kitchen,Furniture,Brand44,11452.0,7198.0,37.15,Premium,0,1,2015
952,952,Football Model 476,Sports,Football,Brand39,24624.0,10105.0,58.96,Premium,0,1,2020
953,953,Snacks Model 409,Grocery,Snacks,Brand44,690.0,334.0,51.59,Mid-Range,1,1,2018
954,954,Fitness Equipment Model 399,Sports,Fitness Equipment,Brand05,9787.0,5641.0,42.36,Premium,0,1,2019
955,955,Outdoor Model 117,Sports,Outdoor,Brand06,9760.0,5135.0,47.39,Premium,0,1,2016
956,956,Accessories Model 821,Fashion,Accessories,Brand28,12528.0,5070.0,59.53,Premium,0,1,2016
957,957,Outdoor Model 356,Sports,Outdoor,Brand19,19066.0,10125.0,46.89,Premium,0,1,2015
958,958,Beverages Model 222,Grocery,Beverages,Brand18,1210.0,685.0,43.39,Mid-Range,1,1,2021
959,959,Cricket Model 290,Sports,Cricket,Brand31,7412.0,3315.0,55.28,Premium,0,1,2016
960,960,Outdoor Model 265,Sports,Outdoor,Brand19,3183.0,1778.0,44.14,Mid-Range,0,0,2015
961,961,Appliances Model 563,Home & Kitchen,Appliances,Brand23,30787.0,19321.0,37.24,Luxury,0,1,2015
962,962,Fitness Equipment Model 785,Sports,Fitness Equipment,Brand25,13590.0,6036.0,55.58,Premium,0,1,2018
963,963,Headphones Model 892,Electronics,Headphones,Brand49,68731.0,32371.0,52.9,Luxury,0,1,2017
964,964,Fragrances Model 316,Beauty,Fragrances,Brand18,372.0,232.0,37.63,Budget,0,1,2016
965,965,Headphones Model 394,Electronics,Headphones,Brand07,14844.0,9601.0,35.32,Premium,0,0,2015
966,966,Dairy Model 988,Grocery,Dairy,Brand40,1846.0,1044.0,43.45,Mid-Range,1,1,2018
967,967,Fitness Equipment Model 700,Sports,Fitness Equipment,Brand25,2691.0,1636.0,39.2,Mid-Range,0,1,2015
968,968,Furniture Model 670,Home & Kitchen,Furniture,Brand22,29023.0,12017.0,58.59,Luxury,0,1,2022
969,969,Haircare Model 468,Beauty,Haircare,Brand38,4105.0,2355.0,42.63,Mid-Range,0,1,2020
970,970,Smart TV Model 486,Electronics,Smart TV,Brand07,8502.0,4526.0,46.77,Premium,0,1,2019
971,971,Furniture Model 352,Home & Kitchen,Furniture,Brand06,651.0,336.0,48.39,Mid-Range,0,1,2021
972,972,Skincare Model 215,Beauty,Skincare,Brand36,2308.0,1346.0,41.68,Mid-Range,0,0,2021
973,973,Haircare Model 589,Beauty,Haircare,Brand46,4182.0,2275.0,45.6,Mid-Range,0,1,2022
974,974,Mobile Phones Model 189,Electronics,Mobile Phones,Brand02,7406.0,4607.0,37.79,Premium,0,1,2020
975,975,Footwear Model 336,Fashion,Footwear,Brand17,10785.0,6624.0,38.58,Premium,0,1,2018
976,976,Haircare Model 408,Beauty,Haircare,Brand47,1881.0,1182.0,37.16,Mid-Range,0,1,2017
977,977,Fragrances Model 214,Beauty,Fragrances,Brand44,1023.0,543.0,46.92,Mid-Range,0,1,2021
978,978,Mobile Phones Model 596,Electronics,Mobile Phones,Brand45,78670.0,37355.0,52.52,Luxury,0,1,2021
979,979,Outdoor Model 595,Sports,Outdoor,Brand06,19553.0,12503.0,36.06,Premium,0,1,2022
980,980,Mobile Phones Model 872,Electronics,Mobile Phones,Brand44,33618.0,20023.0,40.44,Luxury,0,1,2021
981,981,Outdoor Model 983,Sports,Outdoor,Brand14,15980.0,9289.0,41.87,Premium,0,1,2020
982,982,Dairy Model 456,Grocery,Dairy,Brand33,1576.0,773.0,50.95,Mid-Range,1,0,2018
983,983,Women Clothing Model 648,Fashion,Women Clothing,Brand30,12250.0,6252.0,48.96,Premium,0,1,2018
984,984,Football Model 316,Sports,Football,Brand28,22762.0,11951.0,47.5,Premium,0,1,2018
985,985,Accessories Model 894,Fashion,Accessories,Brand26,13665.0,8836.0,35.34,Premium,0,0,2020
986,986,Tablets Model 857,Electronics,Tablets,Brand28,7685.0,3250.0,57.71,Premium,0,1,2017
987,987,Dairy Model 697,Grocery,Dairy,Brand04,1330.0,572.0,56.99,Mid-Range,1,1,2018
988,988,Staples Model 571,Grocery,Staples,Brand06,1749.0,700.0,59.98,Mid-Range,1,1,2019
989,989,Cricket Model 891,Sports,Cricket,Brand15,4389.0,2363.0,46.16,Mid-Range,0,1,2017
990,990,Accessories Model 104,Fashion,Accessories,Brand23,8225.0,5134.0,37.58,Premium,0,1,2016
991,991,Women Clothing Model 349,Fashion,Women Clothing,Brand15,13252.0,7155.0,46.01,Premium,0,1,2019
992,992,Laptops Model 669,Electronics,Laptops,Brand32,40497.0,21786.0,46.2,Luxury,0,1,2017
993,993,Furniture Model 175,Home & Kitchen,Furniture,Brand12,30141.0,12066.0,59.97,Luxury,0,1,2016
994,994,Beverages Model 477,Grocery,Beverages,Brand17,1277.0,669.0,47.61,Mid-Range,1,1,2020
995,995,Fragrances Model 842,Beauty,Fragrances,Brand25,4574.0,1850.0,59.55,Mid-Range,0,1,2016
996,996,Bedding Model 469,Home & Kitchen,Bedding,Brand21,39265.0,21585.0,45.03,Luxury,0,1,2018
997,997,Cricket Model 869,Sports,Cricket,Brand19,17408.0,8906.0,48.84,Premium,0,1,2016
998,998,Snacks Model 222,Grocery,Snacks,Brand45,471.0,280.0,40.55,Budget,1,1,2020
999,999,Outdoor Model 650,Sports,Outdoor,Brand23,29367.0,18570.0,36.77,Luxury,0,1,2017
1000,1000,Makeup Model 162,Beauty,Makeup,Brand47,4128.0,2517.0,39.03,Mid-Range,0,1,2017
