src_product_id,product_name,category,subcategory,brand,mrp,standard_cost,weight_kg,is_perishable,reorder_level,supplier_code,launch_date,is_active,etl_load_date
631,Haircare Model 799,Beauty,Haircare,Brand28,3619.0,1483.0,12.56,0,99,SUP089,2015-08-12,1,2026-05-24
632,Beverages Model 306,Grocery,Beverages,Brand28,1974.0,891.0,17.94,1,17,SUP033,2016-08-12,1,2026-05-24
633,Staples Model 995,Grocery,Staples,Brand17,1529.0,832.0,5.97,1,66,SUP058,2015-07-04,1,2026-05-24
634,Outdoor Model 413,Sports,Outdoor,Brand42,28007.0,13706.0,18.98,0,23,SUP095,2021-06-24,1,2026-05-24
635,Football Model 610,Sports,Football,Brand23,14956.0,7097.0,15.58,0,100,SUP084,2021-02-11,0,2026-05-24
636,Dairy Model 924,Grocery,Dairy,Brand33,177.0,89.0,17.81,1,49,SUP058,2017-01-07,1,2026-05-24
637,Furniture Model 441,Home & Kitchen,Furniture,Brand41,47812.0,25401.0,5.75,0,32,SUP089,2021-12-01,1,2026-05-24
638,Beverages Model 955,Grocery,Beverages,Brand27,644.0,260.0,2.76,1,49,SUP066,2021-06-15,1,2026-05-24
639,Dairy Model 953,Grocery,Dairy,Brand27,1391.0,759.0,15.55,1,21,SUP018,2017-07-14,1,2026-05-24
640,Fitness Equipment Model 528,Sports,Fitness Equipment,Brand28,11043.0,4955.0,11.88,0,13,SUP065,2016-08-02,1,2026-05-24
641,Outdoor Model 265,Sports,Outdoor,Brand15,16793.0,6758.0,5.7,0,31,SUP054,2018-01-16,0,2026-05-24
642,Women Clothing Model 490,Fashion,Women Clothing,Brand14,4301.0,2430.0,14.3,0,51,SUP079,2022-03-17,1,2026-05-24
643,Cookware Model 808,Home & Kitchen,Cookware,Brand01,11980.0,7165.0,9.96,0,73,SUP089,2015-10-16,1,2026-05-24
644,Laptops Model 705,Electronics,Laptops,Brand23,109635.0,53204.0,14.17,0,21,SUP054,2020-06-30,1,2026-05-24
645,Accessories Model 419,Fashion,Accessories,Brand11,292.0,161.0,0.63,0,42,SUP043,2015-09-26,0,2026-05-24
646,Tablets Model 815,Electronics,Tablets,Brand17,36689.0,23187.0,1.83,0,60,SUP037,2019-11-28,1,2026-05-24
647,Smart TV Model 437,Electronics,Smart TV,Brand25,116431.0,52909.0,0.47,0,54,SUP026,2018-04-27,1,2026-05-24
648,Footwear Model 822,Fashion,Footwear,Brand13,2672.0,1725.0,5.12,0,19,SUP097,2017-11-30,1,2026-05-24
649,Accessories Model 134,Fashion,Accessories,Brand44,14595.0,7831.0,1.52,0,79,SUP028,2017-10-31,0,2026-05-24
650,Smart TV Model 660,Electronics,Smart TV,Brand33,56458.0,30012.0,18.61,0,52,SUP092,2015-07-30,1,2026-05-24
651,Football Model 965,Sports,Football,Brand13,9770.0,3934.0,17.05,0,23,SUP073,2022-06-02,0,2026-05-24
652,Appliances Model 919,Home & Kitchen,Appliances,Brand21,15826.0,8061.0,4.85,0,87,SUP089,2022-11-18,1,2026-05-24
653,Cricket Model 712,Sports,Cricket,Brand20,15092.0,7243.0,14.63,0,99,SUP086,2018-03-15,1,2026-05-24
654,Appliances Model 434,Home & Kitchen,Appliances,Brand08,9559.0,6105.0,4.64,0,64,SUP038,2016-05-09,1,2026-05-24
655,Football Model 895,Sports,Football,Brand39,23782.0,11843.0,14.55,0,30,SUP013,2016-07-16,1,2026-05-24
656,Cricket Model 247,Sports,Cricket,Brand10,15952.0,9519.0,15.88,0,56,SUP079,2019-04-13,1,2026-05-24
657,Fitness Equipment Model 914,Sports,Fitness Equipment,Brand08,23192.0,11708.0,5.11,0,45,SUP006,2015-11-23,1,2026-05-24
658,Tablets Model 832,Electronics,Tablets,Brand13,45612.0,27965.0,12.26,0,28,SUP023,2021-07-31,1,2026-05-24
659,Cricket Model 136,Sports,Cricket,Brand44,29226.0,11951.0,14.81,0,15,SUP089,2019-10-12,1,2026-05-24
660,Furniture Model 568,Home & Kitchen,Furniture,Brand38,25045.0,10643.0,12.81,0,47,SUP039,2017-08-11,1,2026-05-24
661,Football Model 513,Sports,Football,Brand19,13955.0,7063.0,0.12,0,91,SUP057,2020-05-13,1,2026-05-24
662,Footwear Model 754,Fashion,Footwear,Brand33,7658.0,3202.0,15.34,0,20,SUP065,2018-09-13,1,2026-05-24
663,Men Clothing Model 630,Fashion,Men Clothing,Brand05,2660.0,1285.0,4.87,0,47,SUP070,2020-05-23,1,2026-05-24
664,Mobile Phones Model 644,Electronics,Mobile Phones,Brand47,48648.0,22623.0,11.75,0,62,SUP070,2021-10-17,1,2026-05-24
665,Makeup Model 885,Beauty,Makeup,Brand30,2021.0,992.0,17.1,0,44,SUP037,2016-02-06,1,2026-05-24
666,Fragrances Model 648,Beauty,Fragrances,Brand34,1638.0,928.0,17.64,0,46,SUP049,2021-10-24,1,2026-05-24
667,Staples Model 640,Grocery,Staples,Brand21,791.0,454.0,19.97,1,25,SUP009,2016-02-15,1,2026-05-24
668,Smart TV Model 662,Electronics,Smart TV,Brand37,70716.0,42953.0,17.99,0,62,SUP011,2019-11-07,1,2026-05-24
669,Cookware Model 593,Home & Kitchen,Cookware,Brand41,36241.0,15619.0,10.34,0,59,SUP048,2020-03-05,1,2026-05-24
670,Cookware Model 567,Home & Kitchen,Cookware,Brand49,41742.0,17682.0,15.86,0,19,SUP022,2020-07-06,1,2026-05-24
671,Accessories Model 527,Fashion,Accessories,Brand40,2597.0,1109.0,1.09,0,21,SUP058,2017-11-06,1,2026-05-24
672,Staples Model 420,Grocery,Staples,Brand24,1429.0,825.0,10.28,1,99,SUP062,2021-09-28,1,2026-05-24
673,Cookware Model 315,Home & Kitchen,Cookware,Brand01,47067.0,19208.0,2.21,0,89,SUP011,2017-06-06,1,2026-05-24
674,Staples Model 855,Grocery,Staples,Brand23,834.0,406.0,8.85,1,68,SUP068,2021-05-24,1,2026-05-24
675,Football Model 629,Sports,Football,Brand48,21732.0,10388.0,5.9,0,47,SUP031,2021-01-06,1,2026-05-24
676,Football Model 240,Sports,Football,Brand34,19004.0,9484.0,2.7,0,92,SUP068,2021-12-19,1,2026-05-24
677,Dairy Model 920,Grocery,Dairy,Brand04,1182.0,498.0,16.02,1,24,SUP014,2015-01-04,1,2026-05-24
678,Furniture Model 154,Home & Kitchen,Furniture,Brand39,2508.0,1315.0,8.51,0,78,SUP098,2020-10-03,1,2026-05-24
679,Appliances Model 758,Home & Kitchen,Appliances,Brand35,28907.0,18687.0,5.74,0,100,SUP084,2016-11-14,0,2026-05-24
680,Dairy Model 249,Grocery,Dairy,Brand36,949.0,391.0,11.68,1,98,SUP004,2015-05-01,1,2026-05-24
681,Smart TV Model 305,Electronics,Smart TV,Brand02,70676.0,37599.0,7.77,0,45,SUP046,2020-08-04,1,2026-05-24
682,Fragrances Model 664,Beauty,Fragrances,Brand39,1997.0,893.0,3.01,0,29,SUP070,2022-09-18,0,2026-05-24
683,Fitness Equipment Model 883,Sports,Fitness Equipment,Brand38,20935.0,11336.0,16.83,0,46,SUP065,2020-08-28,1,2026-05-24
684,Beverages Model 688,Grocery,Beverages,Brand31,1500.0,913.0,1.28,1,53,SUP058,2017-07-28,1,2026-05-24
685,Tablets Model 915,Electronics,Tablets,Brand35,108654.0,70578.0,13.03,0,59,SUP096,2017-09-07,1,2026-05-24
686,Fitness Equipment Model 596,Sports,Fitness Equipment,Brand27,9937.0,4897.0,8.31,0,47,SUP029,2017-04-29,0,2026-05-24
687,Bedding Model 383,Home & Kitchen,Bedding,Brand16,47259.0,27967.0,0.38,0,84,SUP087,2020-10-03,1,2026-05-24
688,Snacks Model 725,Grocery,Snacks,Brand50,1272.0,575.0,11.44,1,19,SUP042,2022-02-11,1,2026-05-24
689,Women Clothing Model 285,Fashion,Women Clothing,Brand05,5626.0,3023.0,11.39,0,95,SUP068,2019-07-25,1,2026-05-24
690,Appliances Model 394,Home & Kitchen,Appliances,Brand49,18118.0,8408.0,2.04,0,34,SUP034,2022-10-20,1,2026-05-24
691,Staples Model 108,Grocery,Staples,Brand29,514.0,333.0,16.81,1,50,SUP050,2021-11-11,1,2026-05-24
692,Mobile Phones Model 608,Electronics,Mobile Phones,Brand48,14785.0,9054.0,8.33,0,15,SUP017,2021-12-09,1,2026-05-24
693,Appliances Model 777,Home & Kitchen,Appliances,Brand50,48233.0,24708.0,14.45,0,56,SUP029,2019-06-14,1,2026-05-24
694,Accessories Model 758,Fashion,Accessories,Brand41,2004.0,971.0,18.86,0,46,SUP046,2020-01-31,1,2026-05-24
695,Dairy Model 553,Grocery,Dairy,Brand47,1215.0,743.0,4.37,1,53,SUP037,2022-02-05,1,2026-05-24
696,Bedding Model 370,Home & Kitchen,Bedding,Brand42,14625.0,5960.0,8.87,0,40,SUP002,2020-02-09,1,2026-05-24
697,Tablets Model 252,Electronics,Tablets,Brand18,29845.0,16451.0,8.96,0,31,SUP076,2021-05-12,1,2026-05-24
698,Cookware Model 748,Home & Kitchen,Cookware,Brand10,42833.0,23628.0,2.22,0,53,SUP007,2019-10-25,1,2026-05-24
699,Staples Model 209,Grocery,Staples,Brand29,1815.0,743.0,7.79,1,88,SUP069,2017-03-08,1,2026-05-24
700,Outdoor Model 477,Sports,Outdoor,Brand46,978.0,554.0,8.43,0,85,SUP004,2019-03-22,0,2026-05-24
701,Snacks Model 447,Grocery,Snacks,Brand12,1084.0,651.0,15.91,1,91,SUP036,2019-04-20,1,2026-05-24
702,Fitness Equipment Model 269,Sports,Fitness Equipment,Brand21,22547.0,10501.0,9.16,0,98,SUP050,2017-05-12,1,2026-05-24
703,Makeup Model 126,Beauty,Makeup,Brand08,3644.0,2186.0,6.13,0,16,SUP048,2022-07-03,1,2026-05-24
704,Women Clothing Model 509,Fashion,Women Clothing,Brand17,6395.0,2817.0,19.23,0,46,SUP008,2018-11-10,1,2026-05-24
705,Cookware Model 887,Home & Kitchen,Cookware,Brand45,47620.0,24813.0,0.92,0,64,SUP095,2015-04-24,1,2026-05-24
706,Cricket Model 723,Sports,Cricket,Brand48,2679.0,1531.0,19.69,0,64,SUP035,2017-03-20,0,2026-05-24
707,Appliances Model 559,Home & Kitchen,Appliances,Brand20,48627.0,23213.0,14.1,0,44,SUP083,2022-09-24,1,2026-05-24
708,Laptops Model 442,Electronics,Laptops,Brand39,89838.0,41582.0,1.79,0,56,SUP041,2016-09-11,1,2026-05-24
709,Smart TV Model 110,Electronics,Smart TV,Brand22,71091.0,36273.0,20.0,0,67,SUP066,2020-08-28,1,2026-05-24
710,Football Model 550,Sports,Football,Brand08,4655.0,1958.0,6.35,0,23,SUP012,2020-07-28,1,2026-05-24
711,Haircare Model 789,Beauty,Haircare,Brand13,4363.0,2714.0,13.49,0,51,SUP065,2018-02-02,1,2026-05-24
712,Footwear Model 568,Fashion,Footwear,Brand03,13049.0,8090.0,7.71,0,84,SUP056,2018-01-26,1,2026-05-24
713,Appliances Model 903,Home & Kitchen,Appliances,Brand19,32010.0,18167.0,5.17,0,45,SUP098,2019-12-19,0,2026-05-24
714,Beverages Model 349,Grocery,Beverages,Brand35,1129.0,608.0,16.3,1,88,SUP057,2018-05-11,1,2026-05-24
715,Mobile Phones Model 767,Electronics,Mobile Phones,Brand30,18780.0,10380.0,8.62,0,51,SUP092,2019-03-17,1,2026-05-24
716,Footwear Model 698,Fashion,Footwear,Brand35,6139.0,2895.0,12.41,0,12,SUP084,2017-06-15,1,2026-05-24
717,Footwear Model 855,Fashion,Footwear,Brand03,1626.0,724.0,13.05,0,16,SUP011,2021-10-04,1,2026-05-24
718,Appliances Model 842,Home & Kitchen,Appliances,Brand20,24222.0,12124.0,10.49,0,60,SUP005,2020-07-29,1,2026-05-24
719,Haircare Model 742,Beauty,Haircare,Brand02,3730.0,1604.0,8.59,0,30,SUP095,2017-12-14,1,2026-05-24
720,Laptops Model 236,Electronics,Laptops,Brand35,20196.0,11021.0,13.88,0,58,SUP016,2022-08-09,1,2026-05-24
721,Headphones Model 675,Electronics,Headphones,Brand30,50703.0,21164.0,0.15,0,35,SUP035,2020-09-15,1,2026-05-24
722,Dairy Model 467,Grocery,Dairy,Brand05,1139.0,732.0,13.61,1,46,SUP050,2016-02-02,1,2026-05-24
723,Tablets Model 344,Electronics,Tablets,Brand28,103656.0,46149.0,2.4,0,42,SUP075,2020-06-11,1,2026-05-24
724,Beverages Model 323,Grocery,Beverages,Brand12,316.0,195.0,11.79,1,62,SUP004,2015-06-20,1,2026-05-24
725,Snacks Model 358,Grocery,Snacks,Brand28,998.0,400.0,3.17,1,23,SUP097,2021-06-10,1,2026-05-24
726,Snacks Model 923,Grocery,Snacks,Brand09,1857.0,745.0,6.29,1,32,SUP041,2020-08-21,1,2026-05-24
727,Haircare Model 732,Beauty,Haircare,Brand11,336.0,203.0,16.58,0,75,SUP077,2015-08-10,1,2026-05-24
728,Smart TV Model 412,Electronics,Smart TV,Brand01,117492.0,54183.0,2.53,0,27,SUP035,2021-04-20,1,2026-05-24
729,Accessories Model 509,Fashion,Accessories,Brand29,2042.0,1168.0,13.7,0,11,SUP017,2015-05-22,0,2026-05-24
730,Beverages Model 256,Grocery,Beverages,Brand03,1957.0,947.0,3.35,1,67,SUP079,2016-06-19,1,2026-05-24
731,Skincare Model 448,Beauty,Skincare,Brand29,675.0,321.0,3.97,0,81,SUP013,2018-05-30,1,2026-05-24
732,Cricket Model 634,Sports,Cricket,Brand07,3439.0,1964.0,5.2,0,85,SUP066,2017-03-01,1,2026-05-24
733,Beverages Model 990,Grocery,Beverages,Brand05,1879.0,1010.0,16.76,1,33,SUP058,2022-03-12,1,2026-05-24
734,Appliances Model 835,Home & Kitchen,Appliances,Brand01,437.0,198.0,9.4,0,67,SUP095,2017-10-14,1,2026-05-24
735,Footwear Model 652,Fashion,Footwear,Brand01,4965.0,3105.0,17.98,0,12,SUP007,2020-10-05,1,2026-05-24
736,Smart TV Model 870,Electronics,Smart TV,Brand32,42942.0,18692.0,1.28,0,68,SUP009,2022-10-20,1,2026-05-24
737,Smart TV Model 321,Electronics,Smart TV,Brand08,105109.0,50590.0,13.9,0,49,SUP031,2017-07-20,1,2026-05-24
738,Cricket Model 368,Sports,Cricket,Brand09,29037.0,13551.0,17.95,0,51,SUP041,2018-04-27,1,2026-05-24
739,Haircare Model 569,Beauty,Haircare,Brand01,2534.0,1553.0,17.5,0,38,SUP042,2019-05-13,0,2026-05-24
740,Fitness Equipment Model 422,Sports,Fitness Equipment,Brand07,18689.0,11031.0,1.37,0,85,SUP071,2022-08-08,1,2026-05-24
741,Headphones Model 891,Electronics,Headphones,Brand18,104417.0,55973.0,14.39,0,50,SUP019,2019-02-18,0,2026-05-24
742,Bedding Model 377,Home & Kitchen,Bedding,Brand23,8685.0,4604.0,11.57,0,93,SUP048,2015-11-27,1,2026-05-24
743,Dairy Model 990,Grocery,Dairy,Brand07,1992.0,1186.0,19.74,1,86,SUP078,2015-04-20,1,2026-05-24
744,Laptops Model 453,Electronics,Laptops,Brand16,60371.0,31235.0,2.7,0,94,SUP001,2016-10-03,1,2026-05-24
745,Men Clothing Model 928,Fashion,Men Clothing,Brand12,14656.0,6499.0,12.17,0,30,SUP024,2018-11-12,0,2026-05-24
746,Footwear Model 151,Fashion,Footwear,Brand46,13235.0,8463.0,3.33,0,95,SUP084,2021-11-11,1,2026-05-24
747,Fitness Equipment Model 403,Sports,Fitness Equipment,Brand07,23037.0,11322.0,1.36,0,76,SUP080,2017-11-04,1,2026-05-24
748,Dairy Model 388,Grocery,Dairy,Brand02,1680.0,1037.0,10.4,1,10,SUP044,2021-11-28,1,2026-05-24
749,Makeup Model 260,Beauty,Makeup,Brand28,4800.0,2146.0,15.38,0,82,SUP048,2020-06-06,1,2026-05-24
750,Beverages Model 515,Grocery,Beverages,Brand28,1792.0,924.0,16.28,1,58,SUP097,2016-10-31,1,2026-05-24
751,Bedding Model 241,Home & Kitchen,Bedding,Brand39,45746.0,26081.0,19.94,0,25,SUP025,2017-11-21,1,2026-05-24
752,Football Model 139,Sports,Football,Brand42,20941.0,9204.0,16.55,0,99,SUP037,2015-06-21,1,2026-05-24
753,Fragrances Model 926,Beauty,Fragrances,Brand36,2866.0,1247.0,6.72,0,94,SUP089,2019-08-05,1,2026-05-24
754,Appliances Model 938,Home & Kitchen,Appliances,Brand19,11934.0,5275.0,15.2,0,36,SUP015,2022-08-11,1,2026-05-24
755,Fitness Equipment Model 550,Sports,Fitness Equipment,Brand30,16153.0,10450.0,8.84,0,21,SUP016,2020-08-23,1,2026-05-24
756,Dairy Model 296,Grocery,Dairy,Brand41,418.0,247.0,1.7,1,12,SUP039,2016-12-16,1,2026-05-24
757,Mobile Phones Model 816,Electronics,Mobile Phones,Brand29,95449.0,41841.0,13.14,0,31,SUP071,2020-03-23,1,2026-05-24
758,Outdoor Model 261,Sports,Outdoor,Brand50,22131.0,13780.0,7.6,0,95,SUP078,2021-07-10,1,2026-05-24
759,Men Clothing Model 733,Fashion,Men Clothing,Brand08,13698.0,8630.0,3.95,0,71,SUP081,2022-12-06,0,2026-05-24
760,Cricket Model 956,Sports,Cricket,Brand22,11467.0,5298.0,11.76,0,79,SUP039,2017-02-19,1,2026-05-24
761,Appliances Model 387,Home & Kitchen,Appliances,Brand06,18514.0,11975.0,14.9,0,61,SUP090,2017-09-24,1,2026-05-24
762,Skincare Model 867,Beauty,Skincare,Brand41,789.0,500.0,4.66,0,29,SUP005,2020-04-26,1,2026-05-24
763,Furniture Model 675,Home & Kitchen,Furniture,Brand16,27113.0,17224.0,10.12,0,86,SUP051,2016-04-30,1,2026-05-24
764,Outdoor Model 864,Sports,Outdoor,Brand31,5147.0,2385.0,1.7,0,29,SUP006,2018-01-16,1,2026-05-24
765,Snacks Model 294,Grocery,Snacks,Brand06,782.0,367.0,7.13,1,10,SUP022,2022-10-10,1,2026-05-24
766,Fragrances Model 476,Beauty,Fragrances,Brand26,4170.0,2309.0,3.97,0,35,SUP057,2015-01-28,1,2026-05-24
767,Snacks Model 239,Grocery,Snacks,Brand49,249.0,157.0,13.7,1,87,SUP099,2022-03-09,1,2026-05-24
768,Bedding Model 785,Home & Kitchen,Bedding,Brand10,19281.0,9759.0,3.24,0,41,SUP082,2017-02-01,1,2026-05-24
769,Bedding Model 256,Home & Kitchen,Bedding,Brand29,15422.0,9868.0,16.42,0,94,SUP022,2017-12-11,1,2026-05-24
770,Cricket Model 468,Sports,Cricket,Brand46,16094.0,7339.0,19.02,0,35,SUP053,2021-03-22,1,2026-05-24
771,Outdoor Model 821,Sports,Outdoor,Brand04,13495.0,7318.0,9.69,0,85,SUP087,2018-04-28,1,2026-05-24
772,Outdoor Model 237,Sports,Outdoor,Brand38,1956.0,873.0,14.01,0,56,SUP001,2020-12-15,1,2026-05-24
773,Outdoor Model 991,Sports,Outdoor,Brand30,26191.0,10806.0,11.68,0,32,SUP093,2018-02-12,1,2026-05-24
774,Tablets Model 989,Electronics,Tablets,Brand39,91266.0,52501.0,3.1,0,76,SUP004,2017-02-09,1,2026-05-24
775,Women Clothing Model 983,Fashion,Women Clothing,Brand01,4029.0,2273.0,15.16,0,91,SUP053,2020-07-19,1,2026-05-24
776,Footwear Model 836,Fashion,Footwear,Brand36,5349.0,2691.0,16.73,0,88,SUP047,2016-09-02,1,2026-05-24
777,Fitness Equipment Model 745,Sports,Fitness Equipment,Brand19,25061.0,13009.0,15.21,0,35,SUP086,2016-12-21,1,2026-05-24
778,Outdoor Model 181,Sports,Outdoor,Brand46,5243.0,2955.0,19.5,0,49,SUP020,2019-08-04,1,2026-05-24
779,Footwear Model 945,Fashion,Footwear,Brand03,8377.0,3678.0,19.25,0,20,SUP018,2022-10-18,1,2026-05-24
780,Appliances Model 897,Home & Kitchen,Appliances,Brand05,18158.0,9485.0,12.85,0,35,SUP061,2015-02-25,1,2026-05-24
781,Tablets Model 743,Electronics,Tablets,Brand18,81832.0,41906.0,19.12,0,75,SUP068,2017-07-03,1,2026-05-24
782,Dairy Model 934,Grocery,Dairy,Brand01,894.0,522.0,7.02,1,76,SUP092,2022-04-03,1,2026-05-24
783,Cookware Model 752,Home & Kitchen,Cookware,Brand27,38379.0,16541.0,15.72,0,50,SUP015,2020-04-13,1,2026-05-24
784,Accessories Model 183,Fashion,Accessories,Brand39,11743.0,7008.0,3.93,0,59,SUP071,2015-09-26,1,2026-05-24
785,Bedding Model 495,Home & Kitchen,Bedding,Brand04,5682.0,2331.0,18.72,0,61,SUP080,2016-11-14,1,2026-05-24
786,Football Model 147,Sports,Football,Brand11,20949.0,10861.0,12.34,0,54,SUP018,2021-06-07,1,2026-05-24
787,Outdoor Model 682,Sports,Outdoor,Brand24,14325.0,9302.0,5.96,0,21,SUP088,2021-02-26,1,2026-05-24
788,Dairy Model 490,Grocery,Dairy,Brand05,1342.0,871.0,13.39,1,67,SUP044,2015-07-07,1,2026-05-24
789,Fitness Equipment Model 190,Sports,Fitness Equipment,Brand14,3858.0,2442.0,2.18,0,67,SUP030,2021-09-02,0,2026-05-24
790,Smart TV Model 406,Electronics,Smart TV,Brand42,85530.0,52433.0,16.94,0,47,SUP020,2017-04-30,1,2026-05-24
791,Appliances Model 926,Home & Kitchen,Appliances,Brand25,19962.0,12423.0,1.48,0,18,SUP067,2017-12-18,1,2026-05-24
792,Football Model 405,Sports,Football,Brand10,15859.0,10039.0,11.08,0,35,SUP052,2020-02-11,1,2026-05-24
793,Staples Model 163,Grocery,Staples,Brand44,462.0,206.0,4.85,1,24,SUP038,2018-04-07,1,2026-05-24
794,Snacks Model 985,Grocery,Snacks,Brand07,1144.0,595.0,18.31,1,71,SUP068,2016-12-03,1,2026-05-24
795,Laptops Model 349,Electronics,Laptops,Brand17,65600.0,32928.0,19.49,0,69,SUP056,2022-04-12,1,2026-05-24
796,Footwear Model 361,Fashion,Footwear,Brand10,1847.0,1037.0,16.15,0,76,SUP046,2020-02-21,1,2026-05-24
797,Dairy Model 901,Grocery,Dairy,Brand14,845.0,420.0,14.38,1,71,SUP010,2015-10-17,1,2026-05-24
798,Makeup Model 590,Beauty,Makeup,Brand43,3227.0,2074.0,19.57,0,13,SUP071,2016-03-14,1,2026-05-24
799,Cricket Model 731,Sports,Cricket,Brand39,7168.0,4324.0,11.11,0,10,SUP080,2018-05-10,1,2026-05-24
800,Furniture Model 110,Home & Kitchen,Furniture,Brand11,39523.0,25482.0,10.12,0,87,SUP009,2016-05-02,0,2026-05-24
801,Fragrances Model 313,Beauty,Fragrances,Brand03,2178.0,922.0,2.09,0,91,SUP029,2017-01-26,1,2026-05-24
802,Football Model 118,Sports,Football,Brand21,17677.0,7923.0,5.73,0,60,SUP078,2021-05-02,1,2026-05-24
803,Men Clothing Model 237,Fashion,Men Clothing,Brand38,4450.0,2784.0,16.79,0,17,SUP004,2020-06-01,1,2026-05-24
804,Accessories Model 305,Fashion,Accessories,Brand38,9194.0,5924.0,3.35,0,70,SUP032,2018-07-26,1,2026-05-24
805,Footwear Model 690,Fashion,Footwear,Brand16,8674.0,3503.0,6.36,0,57,SUP033,2016-04-27,1,2026-05-24
806,Dairy Model 254,Grocery,Dairy,Brand48,337.0,191.0,19.26,1,53,SUP023,2021-12-09,1,2026-05-24
807,Dairy Model 592,Grocery,Dairy,Brand40,1961.0,848.0,4.16,1,64,SUP046,2019-06-01,1,2026-05-24
808,Women Clothing Model 661,Fashion,Women Clothing,Brand28,2302.0,1074.0,16.81,0,20,SUP090,2018-05-05,1,2026-05-24
809,Footwear Model 998,Fashion,Footwear,Brand35,493.0,295.0,9.27,0,70,SUP062,2016-10-07,1,2026-05-24
810,Fragrances Model 324,Beauty,Fragrances,Brand44,4995.0,2670.0,1.84,0,18,SUP099,2016-05-18,1,2026-05-24
811,Fitness Equipment Model 151,Sports,Fitness Equipment,Brand32,19100.0,12230.0,1.41,0,15,SUP092,2020-11-05,1,2026-05-24
812,Furniture Model 109,Home & Kitchen,Furniture,Brand22,24479.0,10732.0,15.35,0,28,SUP048,2016-06-12,1,2026-05-24
813,Appliances Model 125,Home & Kitchen,Appliances,Brand01,33436.0,19441.0,11.93,0,51,SUP073,2016-08-04,1,2026-05-24
814,Tablets Model 690,Electronics,Tablets,Brand30,72091.0,39877.0,0.81,0,82,SUP099,2018-08-25,1,2026-05-24
815,Haircare Model 345,Beauty,Haircare,Brand41,3462.0,2010.0,3.39,0,49,SUP049,2021-07-05,1,2026-05-24
816,Appliances Model 366,Home & Kitchen,Appliances,Brand10,26863.0,11268.0,11.73,0,43,SUP088,2016-06-05,1,2026-05-24
817,Tablets Model 200,Electronics,Tablets,Brand48,16548.0,7886.0,0.38,0,30,SUP013,2019-04-13,1,2026-05-24
818,Football Model 719,Sports,Football,Brand44,18191.0,7920.0,0.32,0,92,SUP007,2021-04-17,1,2026-05-24
819,Beverages Model 824,Grocery,Beverages,Brand38,1463.0,698.0,12.59,1,47,SUP084,2015-03-08,1,2026-05-24
820,Mobile Phones Model 321,Electronics,Mobile Phones,Brand12,44707.0,24858.0,18.1,0,39,SUP077,2018-05-07,1,2026-05-24
821,Fragrances Model 164,Beauty,Fragrances,Brand39,2378.0,1168.0,1.54,0,40,SUP003,2022-08-07,1,2026-05-24
822,Outdoor Model 462,Sports,Outdoor,Brand35,22364.0,9054.0,13.94,0,13,SUP096,2017-11-11,1,2026-05-24
823,Smart TV Model 133,Electronics,Smart TV,Brand25,13702.0,6014.0,16.37,0,63,SUP096,2017-09-21,1,2026-05-24
824,Cricket Model 608,Sports,Cricket,Brand39,6190.0,2496.0,4.86,0,54,SUP030,2021-10-11,1,2026-05-24
825,Women Clothing Model 401,Fashion,Women Clothing,Brand28,10132.0,6340.0,4.74,0,11,SUP071,2019-05-01,1,2026-05-24
826,Fitness Equipment Model 529,Sports,Fitness Equipment,Brand02,22023.0,13492.0,11.02,0,80,SUP082,2022-02-22,1,2026-05-24
827,Football Model 786,Sports,Football,Brand26,25523.0,11209.0,9.06,0,92,SUP062,2020-03-11,1,2026-05-24
828,Cricket Model 215,Sports,Cricket,Brand32,15627.0,7106.0,17.47,0,92,SUP023,2020-01-05,1,2026-05-24
829,Fitness Equipment Model 809,Sports,Fitness Equipment,Brand47,17443.0,10744.0,1.09,0,15,SUP067,2022-08-15,1,2026-05-24
830,Bedding Model 827,Home & Kitchen,Bedding,Brand15,41803.0,18159.0,11.95,0,54,SUP051,2015-02-17,1,2026-05-24
831,Cookware Model 375,Home & Kitchen,Cookware,Brand16,45218.0,28318.0,11.21,0,56,SUP004,2020-06-10,0,2026-05-24
832,Fitness Equipment Model 733,Sports,Fitness Equipment,Brand12,19701.0,11613.0,1.75,0,51,SUP066,2021-12-23,1,2026-05-24
833,Makeup Model 959,Beauty,Makeup,Brand13,4421.0,2851.0,1.43,0,76,SUP076,2020-08-06,1,2026-05-24
834,Haircare Model 510,Beauty,Haircare,Brand35,4960.0,2161.0,9.13,0,48,SUP061,2018-07-14,1,2026-05-24
835,Bedding Model 757,Home & Kitchen,Bedding,Brand40,22383.0,13623.0,8.53,0,53,SUP087,2022-08-05,1,2026-05-24
836,Headphones Model 805,Electronics,Headphones,Brand40,75432.0,31041.0,15.72,0,18,SUP093,2015-09-26,1,2026-05-24
837,Football Model 465,Sports,Football,Brand25,26718.0,11050.0,3.81,0,31,SUP089,2016-05-18,1,2026-05-24
838,Laptops Model 154,Electronics,Laptops,Brand10,49176.0,29004.0,5.9,0,94,SUP012,2020-08-28,1,2026-05-24
839,Haircare Model 855,Beauty,Haircare,Brand12,136.0,75.0,3.71,0,13,SUP048,2021-07-06,1,2026-05-24
840,Beverages Model 827,Grocery,Beverages,Brand40,987.0,569.0,5.92,1,29,SUP080,2020-03-27,1,2026-05-24
841,Fragrances Model 711,Beauty,Fragrances,Brand06,2727.0,1412.0,7.18,0,44,SUP043,2021-04-21,1,2026-05-24
